date,observers,site_id,round,plot_id,transect_id,transect_section,sample_code,behaviour,caste,flower_code,flower_species,bee_code,bee_species,caught,photo_series,notes
5/23/2024,"RG, AD",avtar_168,1,p1,full-plot,net-floral,avtar_168_1_p1_full-plot_net-floral,foraging,  ,vaco,vaccinium_corymbosum, ,  ,y,May 23 An belle Bee 3,Mixtus? Photo on AD phone
5/23/2024,"RG, AD",avtar_168,1,p1,full-plot,net-floral,avtar_168_1_p1_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum, ,  ,y,May 23 An belle Bee 2,Rufo? Photo on AD phone
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum, ,  ,  ,May 23 An belle Bee 1,Melanopygus? Photo on AD phone
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boim,bombus_impatiens,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boim,bombus_impatiens,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boim,bombus_impatiens,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bome,bombus_melanopygus,  ,,
5/23/2024,AD,avtar_168,1,p2,full-plot,net-floral,avtar_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boru,bombus_rufocinctus,  ,,
5/23/2024,RG,avtar_168,1,d ,full-plot,net-floral,avtar_168_1_d _full-plot_net-floral,flying,w, , , ,  ,  ,,flying low
5/23/2024,"RG, AD",avtar_168,1,d ,full-plot,net-floral,avtar_168_1_d _full-plot_net-floral,  ,  , , , ,  ,  ,May 23 Bee 2,Mixtus? Photo on Robin's phone. All info except for species left blank.
5/24/2024,AD,surjit_168,1,p1,full-plot,net-floral,surjit_168_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,, 
5/24/2024,AD,surjit_168,1,p1,full-plot,net-floral,surjit_168_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,, 
5/24/2024,RG,surjit_168,1,p2,full-plot,net-floral,surjit_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
5/24/2024,RG,surjit_168,1,p2,full-plot,net-floral,surjit_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
5/24/2024,RG,surjit_168,1,p2,full-plot,net-floral,surjit_168_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
5/24/2024,RG,surjit_168,1,p2,full-plot,net-floral,surjit_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bovo,bombus_vosnesenskii,  ,, 
5/24/2024,RG,surjit_168,1,p2,full-plot,net-floral,surjit_168_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bovo,bombus_vosnesenskii,  ,, 
5/24/2024,RG,surjit_168,1,p2,full-plot,net-floral,surjit_168_1_p2_full-plot_net-floral,foraging,  ,vaco,vaccinium_corymbosum, ,  ,  ,,Huntii? w?
5/24/2024,"RG, AD",surjit_168,1,d ,full-plot,net-floral,surjit_168_1_d _full-plot_net-floral,flying,  , , , ,  ,  ,,one imp Q flying after survey
6/5/2024,AD,lbf_ladnertrunk,1,p1,full-plot,net-floral,lbf_ladnertrunk_1_p1_full-plot_net-floral,flying,q, , ,boim,bombus_impatiens,  ,, 
6/5/2024,AD,lbf_ladnertrunk,1,p1,full-plot,net-floral,lbf_ladnertrunk_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,AD,lbf_ladnertrunk,1,p1,full-plot,net-floral,lbf_ladnertrunk_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,AD,lbf_ladnertrunk,1,p1,full-plot,net-floral,lbf_ladnertrunk_1_p1_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boim,bombus_impatiens,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,,~1.5-2cm long
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,boru,bombus_rufocinctus,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum, ,  ,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,flying,q, , , ,  ,  ,, 
6/5/2024,RG,lbf_ladnertrunk,1,p2,full-plot,net-floral,lbf_ladnertrunk_1_p2_full-plot_net-floral,flying,q, , , ,  ,  ,, 
6/5/2024,NC,lbf_ladnertrunk,1,d ,full-plot,net-floral,lbf_ladnertrunk_1_d _full-plot_net-floral,foraging,w,ruar,rubus_armeniacus,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,lbf_ladnertrunk,1,d ,full-plot,net-floral,lbf_ladnertrunk_1_d _full-plot_net-floral,foraging,w,ruar,rubus_armeniacus,bome,bombus_melanopygus,  ,, 
6/5/2024,NC,lbf_ladnertrunk,1,d ,full-plot,net-floral,lbf_ladnertrunk_1_d _full-plot_net-floral,foraging,w,ruar,rubus_armeniacus, ,  ,  ,, 
6/5/2024,NC,lbf_ladnertrunk,1,d ,full-plot,net-floral,lbf_ladnertrunk_1_d _full-plot_net-floral,flying,w, , , ,  ,  ,, 
6/5/2024,NC,lbf_ladnertrunk,1,d ,full-plot,net-floral,lbf_ladnertrunk_1_d _full-plot_net-floral,flying,q, , , ,  ,  ,, 
6/5/2024,NC,lbf_ladnertrunk,1,d ,full-plot,net-floral,lbf_ladnertrunk_1_d _full-plot_net-floral,nest_searching,q, , , ,  ,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,resting,q, , ,boru,bombus_rufocinctus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , ,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , ,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , ,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , ,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , ,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , ,bomi,bombus_mixtus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,q, , ,boru,bombus_rufocinctus,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , , ,  ,  ,, 
6/5/2024,NC,sandhu_ladnertrunk,1,d ,full-plot,net-floral,sandhu_ladnertrunk_1_d _full-plot_net-floral,flying,w, , , ,  ,  ,, 
6/5/2024,AD,sandhu_ladnertrunk,1,p1,full-plot,net-floral,sandhu_ladnertrunk_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,AD,sandhu_ladnertrunk,1,p1,full-plot,net-floral,sandhu_ladnertrunk_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,AD,sandhu_ladnertrunk,1,p1,full-plot,net-floral,sandhu_ladnertrunk_1_p1_full-plot_net-floral,foraging,  ,vaco,vaccinium_corymbosum,bome,bombus_melanopygus,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,w, , ,bovo,bombus_vosnesenskii,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,, 
6/5/2024,RG,sandhu_ladnertrunk,1,p2,full-plot,net-floral,sandhu_ladnertrunk_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bohu,bombus_huntii,  ,, 
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,flying,w, , ,boru,bombus_rufocinctus,  ,,flying low
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boru,bombus_rufocinctus,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,boim,bombus_impatiens,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,bovo,bombus_vosnesenskii,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,bovo,bombus_vosnesenskii,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,bovo,bombus_vosnesenskii,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,bovo,bombus_vosnesenskii,  ,,
6/6/2024,AD,bks_56,1,d ,full-plot,net-floral,bks_56_1_d _full-plot_net-floral,foraging,w,ronu,rosa_nutka ,bovo,bombus_vosnesenskii,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,w, , ,bome,bombus_melanopygus,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,w, , ,bome,bombus_melanopygus,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,resting,w, , ,bovo,bombus_vosnesenskii,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,w, , , ,  ,  ,,Tiny (<1cm)
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,June 6 Bee 1,Photo to show Tyler
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boim,bombus_impatiens,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,boru,bombus_rufocinctus,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bome,bombus_melanopygus,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,RG,bks_56,1,p2,full-plot,net-floral,bks_56_1_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,RG,bks_56,1,p1,full-plot,net-floral,bks_56_1_p1_full-plot_net-floral,foraging,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,RG,bks_56,1,p1,full-plot,net-floral,bks_56_1_p1_full-plot_net-floral,foraging,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,RG,bks_56,1,p1,full-plot,net-floral,bks_56_1_p1_full-plot_net-floral,flying,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,AD,bates_57b,1,d ,full-plot,net-floral,bates_57b_1_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,AD,bates_57b,1,d ,full-plot,net-floral,bates_57b_1_d _full-plot_net-floral,foraging,q,trre,trifolium_repens,boim,bombus_impatiens,  ,,
6/6/2024,AD,bates_57b,1,d ,full-plot,net-floral,bates_57b_1_d _full-plot_net-floral,foraging,q,trre,trifolium_repens,boim,bombus_impatiens,  ,,
6/6/2024,AD,bates_57b,1,d ,full-plot,net-floral,bates_57b_1_d _full-plot_net-floral,foraging,  ,trre,trifolium_repens,bomi,bombus_mixtus,  ,,
6/6/2024,AD,bates_57b,1,d ,full-plot,net-floral,bates_57b_1_d _full-plot_net-floral,foraging,w,trre,trifolium_repens,boim,bombus_impatiens,  ,,
6/6/2024,AD,bates_57b,1,d ,full-plot,net-floral,bates_57b_1_d _full-plot_net-floral,foraging,w,trre,trifolium_repens,boim,bombus_impatiens,  ,,maybe m
6/6/2024,RG,bates_57b,1,p1,full-plot,net-floral,bates_57b_1_p1_full-plot_net-floral,nest_searching,q, , ,boim,bombus_impatiens,  ,,
6/6/2024,RG,bates_57b,1,p1,full-plot,net-floral,bates_57b_1_p1_full-plot_net-floral,nest_searching,q, , ,boim,bombus_impatiens,  ,,
6/6/2024,RG,bates_57b,1,p1,full-plot,net-floral,bates_57b_1_p1_full-plot_net-floral,foraging,q,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,RG,bates_57b,1,p1,full-plot,net-floral,bates_57b_1_p1_full-plot_net-floral,foraging,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,RG,bates_57b,1,p1,full-plot,net-floral,bates_57b_1_p1_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/6/2024,RG,bates_57b,1,p2,full-plot,net-floral,bates_57b_1_p2_full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum, ,  ,  ,,mixtus?
6/6/2024,RG,bates_57b,1,p2,full-plot,net-floral,bates_57b_1_p2_full-plot_net-floral,flying,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,RG,bates_57b,1,p2,full-plot,net-floral,bates_57b_1_p2_full-plot_net-floral,flying,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/6/2024,RG,bates_57b,1,p2,full-plot,net-floral,bates_57b_1_p2_full-plot_net-floral,flying,  ,vaco,vaccinium_corymbosum, ,  ,  ,,
6/18/2024,RG,chong_68,2,p1,full-plot,net-floral,chong_68_2_p1_full-plot_net-floral,flying,q, , , ,  ,  ,, 
6/18/2024,RG,chong_68,2,p1,full-plot,net-floral,chong_68_2_p1_full-plot_net-floral,flying,w, , , ,  ,  ,, 
6/18/2024,RG,chong_68,2,p1,full-plot,net-floral,chong_68_2_p1_full-plot_net-floral,flying,w, , , ,  ,  ,, 
6/18/2024,RG,chong_68,2,d ,full-plot,net-floral,chong_68_2_d _full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum,bomi,bombus_mixtus,  ,June 18 Bee 1, 
6/18/2024,RG,chong_68,2,d ,full-plot,net-floral,chong_68_2_d _full-plot_net-floral,foraging,w,vaco,vaccinium_corymbosum, ,  ,  ,, 
6/18/2024,RG,bks_68,2,p2,full-plot,net-floral,bks_68_2_p2_full-plot_net-floral,flying,q, , , ,  ,  ,, 
6/18/2024,RG,bks_68,2,p2,full-plot,net-floral,bks_68_2_p2_full-plot_net-floral,flying,q, , , ,  ,  ,, 
6/18/2024,RG,bks_68,2,p2,full-plot,net-floral,bks_68_2_p2_full-plot_net-floral,flying,w, , , ,  ,  ,, 
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,q, , , ,  ,  ,,
6/19/2024,RG,bks_96,2,p2,full-plot,net-floral,bks_96_2_p2_full-plot_net-floral,flying,q, , ,boim,bombus_impatiens,  ,,
6/19/2024,"RG, AD",bks_96,2,d ,full-plot,net-floral,bks_96_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,flew into tall grass. Saw 1 rufo w foraging on nootka rose after survey.
6/19/2024,"RG, AD",chong_96,2,d ,full-plot,net-floral,chong_96_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,"RG, AD",chong_96,2,d ,full-plot,net-floral,chong_96_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/19/2024,"RG, AD",chong_96,2,d ,full-plot,net-floral,chong_96_2_d _full-plot_net-floral,foraging,  ,trre,trifolium_repens,bohu,bombus_huntii,  ,,w/m?
6/19/2024,"RG, AD",chong_96,2,d ,full-plot,net-floral,chong_96_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/20/2024,AD,gwb_neaves,2,p2,full-plot,net-floral,gwb_neaves_2_p2_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/20/2024,"RG, AD",gwb_neaves,2,d ,full-plot,net-floral,gwb_neaves_2_d _full-plot_net-floral,foraging,m,ruul,rubus_ulmifolius,boim,bombus_impatiens,  ,,1    imp foraging on RUUL seen outside of survey time
6/20/2024,AD,bks_neaves,2,p1,full-plot,net-floral,bks_neaves_2_p1_full-plot_net-floral,flying,  , , , ,  ,  ,,
6/20/2024,AD,bks_neaves,2,d ,full-plot,net-floral,bks_neaves_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
6/20/2024,AD,bks_neaves,2,d ,full-plot,net-floral,bks_neaves_2_d _full-plot_net-floral,flying,w, , ,boim,bombus_impatiens,  ,,
6/20/2024,AD,bks_neaves,2,d ,full-plot,net-floral,bks_neaves_2_d _full-plot_net-floral,flying,q, , , ,  ,  ,,
6/20/2024,AD,bks_neaves,2,d ,full-plot,net-floral,bks_neaves_2_d _full-plot_net-floral,nest_searching,q, , ,boim,bombus_impatiens,  ,,flying low in tall grass
6/21/2024,RG,bates_57b,2,d ,full-plot,net-floral,bates_57b_2_d _full-plot_net-floral,flying,m, , ,boru,bombus_rufocinctus,y,June 21 Bee 1,Check photo of bee 1 
6/21/2024,RG,bates_57b,2,d ,full-plot,net-floral,bates_57b_2_d _full-plot_net-floral,flying,m, , ,boru,bombus_rufocinctus,y,June 21 Bee 1,Check photo of bee 1 (same species)
6/21/2024,RG,bates_57b,2,d ,full-plot,net-floral,bates_57b_2_d _full-plot_net-floral,flying,m, , ,boru,bombus_rufocinctus,y,June 21 Bee 1,Check photo of bee 1 (same species)
6/21/2024,RG,bates_57b,2,d ,full-plot,net-floral,bates_57b_2_d _full-plot_net-floral,foraging,m,trre,trifolium_repens,boim,bombus_impatiens,  ,,
7/2/2024,NC,sandhu_ladnertrunk,2,p1,full-plot,net-floral,sandhu_ladnertrunk_2_p1_full-plot_net-floral,flying,w, , ,boru,bombus_rufocinctus,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,  ,chan,chamaenerion_angustifolium, ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,  ,chan,chamaenerion_angustifolium, ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,  ,chan,chamaenerion_angustifolium, ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,  ,chan,chamaenerion_angustifolium, ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,m,chan,chamaenerion_angustifolium,boru,bombus_rufocinctus,y,July 2 Bee 1,m? rufo?
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,m,chan,chamaenerion_angustifolium,boru,bombus_rufocinctus,y,July 2 Bee 2,m? rufo?
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,m,chan,chamaenerion_angustifolium, ,  ,y,July 2 Bee 3,m?
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,m,chan,chamaenerion_angustifolium,boru,bombus_rufocinctus,y,July 2 Bee 4,m? rufo?
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,flying,  , , , ,  ,  ,,
7/2/2024,AD,sandhu_ladnertrunk,2,d ,full-plot,net-floral,sandhu_ladnertrunk_2_d _full-plot_net-floral,foraging,  ,ropa,rorippa_palustris,boru,bombus_rufocinctus,  ,,w or m
